label,concrete,gravel,concrete_plates,cobblestone,asphalt,grass,ground,paving_stones,compacted,sett,filepath
grass,1.0728836059570312e-06,2.384185791015625e-06,3.5762786865234375e-07,1.0788440704345703e-05,1.1920928955078125e-07,1.0,2.9325485229492188e-05,1.5497207641601562e-06,1.7881393432617188e-07,1.9669532775878906e-06,../data/deep_pavements_dataset/dataset/grass/31b050f61143d8acb2594f167531f937.png
grass,5.960464477539063e-08,7.152557373046875e-07,5.960464477539063e-08,4.76837158203125e-07,1.1920928955078125e-07,1.0,4.83393669128418e-05,2.384185791015625e-07,2.384185791015625e-07,1.430511474609375e-06,../data/deep_pavements_dataset/dataset/grass/4364bdb6ad7aeeed3327ff06153fe7fb.png
grass,1.1920928955078125e-07,1.7881393432617188e-06,1.1920928955078125e-07,1.0728836059570312e-06,1.7881393432617188e-07,1.0,6.604194641113281e-05,8.344650268554688e-07,7.152557373046875e-07,2.9206275939941406e-06,../data/deep_pavements_dataset/dataset/grass/13a018723c5838f6209e378273bec5e4.png
grass,0.0001785755157470703,0.0004024505615234375,0.003818511962890625,4.8041343688964844e-05,6.16908073425293e-05,0.99462890625,0.0005855560302734375,3.516674041748047e-05,0.0001901388168334961,0.0001785755157470703,../data/deep_pavements_dataset/dataset/grass/5ccc62cccfb300762485fcafcbc99b9b.png
grass,1.7881393432617188e-06,1.4722347259521484e-05,5.364418029785156e-07,1.3113021850585938e-06,8.940696716308594e-07,1.0,0.0001233816146850586,1.8477439880371094e-06,3.7550926208496094e-06,4.00543212890625e-05,../data/deep_pavements_dataset/dataset/grass/c49d6e6f9c0e7022e57b0cb1043fb1fc.png
grass,1.1920928955078125e-07,1.6689300537109375e-06,2.384185791015625e-07,8.940696716308594e-07,1.1920928955078125e-07,1.0,5.143880844116211e-05,1.0132789611816406e-06,7.748603820800781e-07,1.3113021850585938e-06,../data/deep_pavements_dataset/dataset/grass/0f3f6b0d581d80f82a4c6793e584ba42.png
grass,4.172325134277344e-07,3.0994415283203125e-06,1.7881393432617188e-07,2.9206275939941406e-06,9.5367431640625e-07,1.0,7.486343383789062e-05,2.9206275939941406e-06,1.7881393432617188e-06,4.470348358154297e-06,../data/deep_pavements_dataset/dataset/grass/55066773e81abd39fec7ba80ec2de5f7.png
grass,1.7881393432617188e-07,1.0132789611816406e-06,2.980232238769531e-07,9.5367431640625e-07,2.980232238769531e-07,1.0,0.00010228157043457031,8.940696716308594e-07,1.6689300537109375e-06,7.748603820800781e-07,../data/deep_pavements_dataset/dataset/grass/c5bdf5b069fa070494813fd072d64491.png
grass,1.1920928955078125e-07,3.5762786865234375e-07,1.1920928955078125e-07,1.0132789611816406e-06,5.960464477539063e-08,1.0,1.0788440704345703e-05,2.980232238769531e-07,1.7881393432617188e-07,7.748603820800781e-07,../data/deep_pavements_dataset/dataset/grass/3fa9af1de24a584d347728eafe3015bd.png
grass,2.980232238769531e-07,1.430511474609375e-06,1.7881393432617188e-07,1.5497207641601562e-06,4.172325134277344e-07,1.0,0.0001233816146850586,8.344650268554688e-07,1.3113021850585938e-06,2.9206275939941406e-06,../data/deep_pavements_dataset/dataset/grass/6163854659a9ec69bbb15a6c9f59be1c.png
grass,2.384185791015625e-07,2.384185791015625e-06,4.76837158203125e-07,8.344650268554688e-07,1.1920928955078125e-07,1.0,7.033348083496094e-05,2.205371856689453e-06,8.940696716308594e-07,1.0728836059570312e-06,../data/deep_pavements_dataset/dataset/grass/363f2becd85c413819d605a41ebe75f3.png
grass,1.7285346984863281e-06,1.6689300537109375e-06,7.152557373046875e-07,1.430511474609375e-06,5.960464477539063e-08,1.0,5.829334259033203e-05,5.960464477539062e-07,9.5367431640625e-07,2.384185791015625e-06,../data/deep_pavements_dataset/dataset/grass/b01e410f4ba34098528a92fe9ff72a56.png
grass,1.7881393432617188e-07,1.7285346984863281e-06,2.384185791015625e-07,7.748603820800781e-07,2.980232238769531e-07,1.0,7.969141006469727e-05,1.1920928955078125e-06,8.344650268554688e-07,4.76837158203125e-06,../data/deep_pavements_dataset/dataset/grass/ef8e728902573fea01a740b25004ad35.png
grass,5.960464477539063e-08,1.430511474609375e-06,1.7881393432617188e-07,5.364418029785156e-07,1.7881393432617188e-07,1.0,7.033348083496094e-05,5.364418029785156e-07,7.748603820800781e-07,1.0728836059570312e-06,../data/deep_pavements_dataset/dataset/grass/6afa8d16aa04b1f14f883179f0841af9.png
grass,2.1398067474365234e-05,0.00014853477478027344,0.00029540061950683594,1.1444091796875e-05,1.6689300537109375e-05,0.998046875,0.0007543563842773438,2.7477741241455078e-05,7.95125961303711e-05,0.0006656646728515625,../data/deep_pavements_dataset/dataset/grass/cfe70f1304be4a30a67bb09a6abfeb48.png
grass,2.384185791015625e-07,7.152557373046875e-07,5.960464477539063e-08,1.1324882507324219e-06,1.7881393432617188e-07,1.0,3.7610530853271484e-05,2.980232238769531e-07,4.76837158203125e-07,7.152557373046875e-07,../data/deep_pavements_dataset/dataset/grass/ec003d9eeb2d45b20ee61d2c4b70f0f1.png
grass,3.2782554626464844e-06,3.2782554626464844e-06,3.0994415283203125e-06,2.1457672119140625e-06,1.6093254089355469e-06,0.99951171875,0.00035691261291503906,5.424022674560547e-06,6.139278411865234e-06,3.2782554626464844e-06,../data/deep_pavements_dataset/dataset/grass/507ec5b9c0feda9745677c952c0a1930.png
grass,2.384185791015625e-07,7.152557373046875e-07,1.1920928955078125e-07,1.430511474609375e-06,2.980232238769531e-07,1.0,8.481740951538086e-05,1.430511474609375e-06,6.556510925292969e-07,8.344650268554688e-07,../data/deep_pavements_dataset/dataset/grass/a661e1a314a092ae530022fab7421f81.png
grass,4.172325134277344e-07,1.3113021850585938e-06,6.556510925292969e-07,1.1920928955078125e-06,1.0132789611816406e-06,0.99853515625,0.0015974044799804688,3.6954879760742188e-06,1.7285346984863281e-06,2.384185791015625e-06,../data/deep_pavements_dataset/dataset/grass/06e309acc238470889ab4bb3dffd232e.png
grass,1.1920928955078125e-07,1.6689300537109375e-06,4.76837158203125e-07,7.152557373046875e-07,8.344650268554688e-07,0.99951171875,0.0005526542663574219,1.9073486328125e-06,1.0132789611816406e-06,2.384185791015625e-06,../data/deep_pavements_dataset/dataset/grass/7b4c166ce553aec1bbae53223a8c77d5.png
grass,1.1920928955078125e-07,8.344650268554688e-07,1.1920928955078125e-07,8.344650268554688e-07,1.7881393432617188e-07,1.0,4.5418739318847656e-05,4.76837158203125e-07,5.960464477539062e-07,4.172325134277344e-07,../data/deep_pavements_dataset/dataset/grass/73f60027d3f9c9bdfc156833b5141517.png
grass,1.1920928955078125e-07,3.516674041748047e-06,2.384185791015625e-07,1.430511474609375e-06,4.172325134277344e-07,1.0,9.03010368347168e-05,2.1457672119140625e-06,1.1920928955078125e-06,3.993511199951172e-06,../data/deep_pavements_dataset/dataset/grass/526646081cb85dbdbf1be4066353b6d6.png
grass,2.980232238769531e-07,7.748603820800781e-07,1.1920928955078125e-07,1.8477439880371094e-06,3.5762786865234375e-07,1.0,0.00010228157043457031,4.172325134277344e-07,1.3113021850585938e-06,1.0132789611816406e-06,../data/deep_pavements_dataset/dataset/grass/c585b61eeadaa5c32e5c689909743210.png
grass,0.0001685619354248047,2.586841583251953e-05,1.2993812561035156e-05,4.26173210144043e-05,3.11732292175293e-05,0.99951171875,0.00010883808135986328,5.424022674560547e-06,7.963180541992188e-05,1.8894672393798828e-05,../data/deep_pavements_dataset/dataset/grass/399e07d5c269e1311799f7acd3a3dcdc.png
grass,2.384185791015625e-06,1.3828277587890625e-05,4.76837158203125e-07,1.0728836059570312e-06,4.172325134277344e-07,1.0,0.00013136863708496094,8.344650268554688e-07,1.0132789611816406e-06,4.231929779052734e-06,../data/deep_pavements_dataset/dataset/grass/379def0875f2e795afd25de0b2604b17.png
grass,0.00013959407806396484,1.8894672393798828e-05,1.2993812561035156e-05,1.1444091796875e-05,2.1398067474365234e-05,0.99853515625,0.0011692047119140625,1.0788440704345703e-05,3.999471664428711e-05,1.5676021575927734e-05,../data/deep_pavements_dataset/dataset/grass/20f1f078b5f609ffa0699fd53a2196c9.png
grass,4.172325134277344e-07,4.76837158203125e-07,0.0,2.086162567138672e-06,2.980232238769531e-07,1.0,6.204843521118164e-05,3.5762786865234375e-07,5.364418029785156e-07,2.384185791015625e-07,../data/deep_pavements_dataset/dataset/grass/81e9e689ed5fae0a84170ac4929c736e.png
grass,5.960464477539062e-07,3.516674041748047e-06,4.76837158203125e-07,1.3113021850585938e-06,4.172325134277344e-07,1.0,8.481740951538086e-05,4.172325134277344e-07,1.6689300537109375e-06,1.0132789611816406e-06,../data/deep_pavements_dataset/dataset/grass/bee46423bae774faac019069aadb7cf8.png
grass,3.5762786865234375e-07,2.384185791015625e-06,1.1920928955078125e-07,2.9206275939941406e-06,2.384185791015625e-07,1.0,7.486343383789062e-05,1.1920928955078125e-06,8.940696716308594e-07,9.5367431640625e-07,../data/deep_pavements_dataset/dataset/grass/e950675890b1cc1656bc8d1636421778.png
grass,1.1920928955078125e-07,2.2649765014648438e-06,5.960464477539063e-08,1.0132789611816406e-06,2.980232238769531e-07,1.0,2.753734588623047e-05,5.960464477539062e-07,2.980232238769531e-07,2.2649765014648438e-06,../data/deep_pavements_dataset/dataset/grass/e054caeb77acfa1f2949fdde593478f8.png
grass,2.384185791015625e-07,3.0994415283203125e-06,2.980232238769531e-07,1.6689300537109375e-06,7.748603820800781e-07,1.0,4.83393669128418e-05,5.364418029785156e-07,3.2782554626464844e-06,1.7285346984863281e-06,../data/deep_pavements_dataset/dataset/grass/a5bae595071dbca06b6df934e09027dd.png
grass,5.960464477539063e-08,2.384185791015625e-07,0.0,4.76837158203125e-07,5.960464477539063e-08,1.0,1.5676021575927734e-05,0.0,1.7881393432617188e-07,4.172325134277344e-07,../data/deep_pavements_dataset/dataset/grass/e67e615c6560dd741ef3dc0ddd2082f7.png
grass,1.7881393432617188e-07,1.3113021850585938e-06,5.960464477539063e-08,1.7881393432617188e-07,1.1920928955078125e-07,1.0,5.143880844116211e-05,2.384185791015625e-07,1.7881393432617188e-07,8.404254913330078e-06,../data/deep_pavements_dataset/dataset/grass/317ca68170a955423391d6bef3d59c50.png
grass,3.319978713989258e-05,2.753734588623047e-05,3.2782554626464844e-06,3.993511199951172e-06,1.8894672393798828e-05,0.99951171875,0.0005192756652832031,3.0994415283203125e-06,2.1457672119140625e-05,1.7285346984863281e-06,../data/deep_pavements_dataset/dataset/grass/abfe0949df01750113c776f5ce57bdfd.png
grass,4.76837158203125e-07,2.1457672119140625e-06,1.7285346984863281e-06,7.152557373046875e-07,8.344650268554688e-07,1.0,0.00011593103408813477,1.7881393432617188e-06,3.516674041748047e-06,1.7285346984863281e-06,../data/deep_pavements_dataset/dataset/grass/de20e023324528c1d85f4e31dcd45c7d.png
grass,5.960464477539062e-07,1.3709068298339844e-06,5.960464477539063e-08,7.748603820800781e-07,2.384185791015625e-07,1.0,5.4776668548583984e-05,3.5762786865234375e-07,5.960464477539062e-07,1.430511474609375e-06,../data/deep_pavements_dataset/dataset/grass/6521108b12f6a1a4e7a64b638dfa8540.png
grass,1.1920928955078125e-07,9.5367431640625e-07,1.1920928955078125e-07,9.5367431640625e-07,1.7881393432617188e-07,1.0,7.033348083496094e-05,4.172325134277344e-07,1.1324882507324219e-06,5.960464477539062e-07,../data/deep_pavements_dataset/dataset/grass/4ffd6bbec82b5bb511035446c83d3460.png
grass,5.364418029785156e-07,4.470348358154297e-06,2.980232238769531e-07,1.1920928955078125e-06,7.152557373046875e-07,1.0,6.204843521118164e-05,5.364418029785156e-07,1.0728836059570312e-06,1.5676021575927734e-05,../data/deep_pavements_dataset/dataset/grass/27cd746528973b478240fda170c90b86.png
grass,3.993511199951172e-06,2.562999725341797e-06,5.960464477539063e-08,1.150369644165039e-05,3.5762786865234375e-07,1.0,7.969141006469727e-05,6.556510925292969e-07,8.344650268554688e-07,1.6689300537109375e-06,../data/deep_pavements_dataset/dataset/grass/2058b86caf2e36318dcec0e455fc0f37.png
grass,0.0113372802734375,0.0225372314453125,0.1297607421875,0.0020961761474609375,0.01549530029296875,0.79443359375,0.005031585693359375,0.004726409912109375,0.0093994140625,0.005031585693359375,../data/deep_pavements_dataset/dataset/grass/cd1351899b1d1dc00f617b04ee925998.png
grass,5.960464477539063e-08,1.3113021850585938e-06,2.384185791015625e-07,4.76837158203125e-07,1.7881393432617188e-07,1.0,0.00010228157043457031,7.152557373046875e-07,5.960464477539062e-07,1.0728836059570312e-06,../data/deep_pavements_dataset/dataset/grass/e7221701dcd0878d4b239e81e033f0dd.png
grass,4.172325134277344e-07,2.384185791015625e-06,8.940696716308594e-07,7.867813110351562e-06,3.5762786865234375e-07,1.0,0.00014889240264892578,9.5367431640625e-07,5.424022674560547e-06,1.1920928955078125e-06,../data/deep_pavements_dataset/dataset/grass/b5f38cc024eb5f1b98bfa9ccd5e86bb7.png
grass,0.00019085407257080078,2.7477741241455078e-05,0.00015819072723388672,5.066394805908203e-06,3.999471664428711e-05,0.99853515625,0.0011692047119140625,4.2557716369628906e-05,4.2557716369628906e-05,1.4722347259521484e-05,../data/deep_pavements_dataset/dataset/grass/d9a38f9c57b6470cc132eb2efb88cd1a.png
grass,7.748603820800781e-07,7.867813110351562e-06,5.960464477539062e-07,3.516674041748047e-06,1.2516975402832031e-06,1.0,0.0001233816146850586,8.344650268554688e-07,2.7418136596679688e-06,3.516674041748047e-06,../data/deep_pavements_dataset/dataset/grass/14315bdbd325a93a9ef00f604d8364b1.png
grass,5.364418029785156e-07,2.1457672119140625e-06,5.960464477539063e-08,3.7550926208496094e-06,3.5762786865234375e-07,1.0,2.753734588623047e-05,1.1324882507324219e-06,4.76837158203125e-07,3.2782554626464844e-06,../data/deep_pavements_dataset/dataset/grass/6822b4a79f78cf398987f40c0ddca8c3.png
grass,2.980232238769531e-07,1.1920928955078125e-06,1.1920928955078125e-07,1.2516975402832031e-06,1.1920928955078125e-07,1.0,3.7610530853271484e-05,4.172325134277344e-07,5.364418029785156e-07,2.9206275939941406e-06,../data/deep_pavements_dataset/dataset/grass/af2b46a707265d4ad54eed91ef9b5874.png
grass,6.204843521118164e-05,7.867813110351562e-06,5.066394805908203e-06,7.3909759521484375e-06,4.172325134277344e-07,1.0,0.0001233816146850586,3.2782554626464844e-06,4.470348358154297e-06,1.2218952178955078e-05,../data/deep_pavements_dataset/dataset/grass/a5bb171b433e1891aa21bb95ea64fa8f.png
grass,1.7881393432617188e-07,1.3113021850585938e-06,6.556510925292969e-07,6.556510925292969e-07,3.5762786865234375e-07,1.0,5.4776668548583984e-05,1.1920928955078125e-06,1.1920928955078125e-06,8.344650268554688e-07,../data/deep_pavements_dataset/dataset/grass/995c607acdcb4b8fc5c6f07f90a89047.png
grass,5.960464477539063e-08,1.7881393432617188e-06,1.1920928955078125e-07,6.556510925292969e-07,1.7881393432617188e-07,1.0,9.03010368347168e-05,1.1324882507324219e-06,5.364418029785156e-07,1.1920928955078125e-06,../data/deep_pavements_dataset/dataset/grass/0960cb6bae8b792fcb9e21668e37ce9f.png
grass,4.231929779052734e-06,4.470348358154297e-06,3.516674041748047e-06,5.066394805908203e-06,2.384185791015625e-06,1.0,0.00019109249114990234,2.7418136596679688e-06,1.150369644165039e-05,3.0994415283203125e-06,../data/deep_pavements_dataset/dataset/grass/a2f0c40238d953db627f5eafaffbded4.png
grass,2.384185791015625e-07,4.231929779052734e-06,4.172325134277344e-07,3.0994415283203125e-06,4.172325134277344e-07,1.0,3.534555435180664e-05,1.430511474609375e-06,1.1920928955078125e-06,6.973743438720703e-06,../data/deep_pavements_dataset/dataset/grass/159ab01097ed4f573a1001d665579db4.png
grass,2.980232238769531e-07,1.5497207641601562e-06,1.1920928955078125e-07,2.2649765014648438e-06,2.384185791015625e-07,1.0,3.7610530853271484e-05,6.556510925292969e-07,8.344650268554688e-07,1.5497207641601562e-06,../data/deep_pavements_dataset/dataset/grass/ab8130d098c848a03cac42c4f317f435.png
grass,1.1920928955078125e-06,2.1457672119140625e-06,2.384185791015625e-07,5.960464477539062e-07,2.384185791015625e-07,1.0,0.00011593103408813477,6.556510925292969e-07,1.9669532775878906e-06,1.8477439880371094e-06,../data/deep_pavements_dataset/dataset/grass/b496ff1915f559dce1ba34e586b28b76.png
grass,1.0132789611816406e-06,1.7881393432617188e-06,1.7881393432617188e-07,1.3709068298339844e-06,5.364418029785156e-07,1.0,4.00543212890625e-05,2.980232238769531e-07,9.5367431640625e-07,4.76837158203125e-07,../data/deep_pavements_dataset/dataset/grass/8f8ec01655965255db19d9d769b121bf.png
grass,4.172325134277344e-07,1.7881393432617188e-06,2.980232238769531e-07,1.0132789611816406e-06,4.172325134277344e-07,1.0,7.969141006469727e-05,4.172325134277344e-07,1.7881393432617188e-06,6.556510925292969e-07,../data/deep_pavements_dataset/dataset/grass/8d5dc1a7fac6ced27ebcdbd746bb1a12.png
grass,5.960464477539063e-08,8.344650268554688e-07,1.1920928955078125e-07,9.5367431640625e-07,1.1920928955078125e-07,1.0,3.7610530853271484e-05,3.5762786865234375e-07,4.76837158203125e-07,6.556510925292969e-07,../data/deep_pavements_dataset/dataset/grass/43d4154b7d1d92815ee4cdb7d3d96ef1.png
grass,5.960464477539063e-08,5.364418029785156e-07,0.0,5.960464477539062e-07,5.960464477539063e-08,1.0,1.895427703857422e-05,1.7881393432617188e-07,2.384185791015625e-07,2.980232238769531e-07,../data/deep_pavements_dataset/dataset/grass/1a818fda9bbbffe403f86d0931527cfd.png
grass,8.344650268554688e-07,1.9669532775878906e-06,2.980232238769531e-07,2.7418136596679688e-06,3.5762786865234375e-07,1.0,8.481740951538086e-05,1.9669532775878906e-06,1.4901161193847656e-06,1.6689300537109375e-06,../data/deep_pavements_dataset/dataset/grass/7bde4015d74a860340ee4a361bb8b226.png
grass,1.7881393432617188e-07,1.6689300537109375e-06,5.960464477539063e-08,1.0132789611816406e-06,1.7881393432617188e-07,1.0,7.969141006469727e-05,5.960464477539062e-07,6.556510925292969e-07,4.172325134277344e-07,../data/deep_pavements_dataset/dataset/grass/6459adf0063b980345064cb068190e6c.png
grass,5.960464477539063e-08,1.1920928955078125e-06,5.960464477539063e-08,3.5762786865234375e-07,1.1920928955078125e-07,1.0,2.753734588623047e-05,4.76837158203125e-07,1.7881393432617188e-07,2.384185791015625e-06,../data/deep_pavements_dataset/dataset/grass/8a31602106a7797bfbe6c50ec3a1b77d.png
grass,4.76837158203125e-07,8.344650268554688e-07,5.960464477539063e-08,1.8477439880371094e-06,5.960464477539063e-08,1.0,3.11732292175293e-05,6.556510925292969e-07,2.384185791015625e-07,1.3113021850585938e-06,../data/deep_pavements_dataset/dataset/grass/18deac1f11a3d821c4774c2976cfb221.png
grass,2.980232238769531e-07,3.0994415283203125e-06,5.960464477539063e-08,2.562999725341797e-06,1.7881393432617188e-07,1.0,4.83393669128418e-05,1.0728836059570312e-06,8.344650268554688e-07,1.6689300537109375e-06,../data/deep_pavements_dataset/dataset/grass/9f834261974f6e630985a99231771381.png
grass,1.1920928955078125e-07,8.344650268554688e-07,5.960464477539063e-08,1.3113021850585938e-06,1.1920928955078125e-07,1.0,9.03010368347168e-05,4.172325134277344e-07,6.556510925292969e-07,5.364418029785156e-07,../data/deep_pavements_dataset/dataset/grass/dfdf1663105bba6ab7293b5b6dd34a0d.png
grass,1.0132789611816406e-06,6.973743438720703e-06,2.384185791015625e-07,2.7418136596679688e-06,1.6689300537109375e-06,1.0,0.00015842914581298828,1.0728836059570312e-06,4.231929779052734e-06,3.0994415283203125e-06,../data/deep_pavements_dataset/dataset/grass/3f9dd78e0e77a1a8981a54f670991079.png
grass,8.344650268554688e-07,5.781650543212891e-06,4.76837158203125e-07,3.2782554626464844e-06,8.940696716308594e-07,1.0,0.00015842914581298828,1.4901161193847656e-06,2.9206275939941406e-06,1.8477439880371094e-06,../data/deep_pavements_dataset/dataset/grass/28857b32f6a08f2123a75c7fc656ed6d.png
grass,5.364418029785156e-07,2.2649765014648438e-06,2.980232238769531e-07,1.6689300537109375e-06,3.5762786865234375e-07,1.0,6.204843521118164e-05,1.430511474609375e-06,1.7881393432617188e-06,2.9206275939941406e-06,../data/deep_pavements_dataset/dataset/grass/9b66af445d1fd266703596b7fb7c0d88.png
grass,1.7881393432617188e-07,8.940696716308594e-07,2.980232238769531e-07,5.960464477539062e-07,4.76837158203125e-07,0.99951171875,0.00033545494079589844,1.6093254089355469e-06,1.6689300537109375e-06,1.3113021850585938e-06,../data/deep_pavements_dataset/dataset/grass/29ccaa9430a9a1271dbb97ccd8cb048e.png
grass,2.980232238769531e-07,1.6689300537109375e-06,1.7881393432617188e-07,7.748603820800781e-07,2.384185791015625e-07,1.0,8.481740951538086e-05,1.0132789611816406e-06,1.1324882507324219e-06,5.960464477539062e-07,../data/deep_pavements_dataset/dataset/grass/66ce3d6e0ee24dfbdd8df712765f5ed1.png
grass,1.0728836059570312e-06,7.748603820800781e-07,1.1920928955078125e-07,7.152557373046875e-07,1.1920928955078125e-07,1.0,5.829334259033203e-05,1.7881393432617188e-07,1.2516975402832031e-06,1.2516975402832031e-06,../data/deep_pavements_dataset/dataset/grass/d1429db997a65079e5c4bc84e8c0ad66.png
grass,2.384185791015625e-07,1.6093254089355469e-06,1.1920928955078125e-07,8.344650268554688e-07,4.76837158203125e-07,1.0,5.4776668548583984e-05,2.1457672119140625e-06,4.76837158203125e-07,8.940696716308594e-06,../data/deep_pavements_dataset/dataset/grass/fbb91db292b01d03d9b87ca108490521.png
grass,1.7881393432617188e-07,1.3113021850585938e-06,2.980232238769531e-07,4.172325134277344e-07,2.980232238769531e-07,1.0,6.604194641113281e-05,6.556510925292969e-07,3.5762786865234375e-07,3.2782554626464844e-06,../data/deep_pavements_dataset/dataset/grass/1a146c7ec75ad3e9cbe986c2700090da.png
grass,1.1920928955078125e-07,1.7881393432617188e-06,5.960464477539063e-08,5.960464477539062e-07,1.7881393432617188e-07,1.0,4.267692565917969e-05,3.5762786865234375e-07,8.344650268554688e-07,1.2516975402832031e-06,../data/deep_pavements_dataset/dataset/grass/2cb002d5b933f114b9608a11155b2b6c.png
grass,5.424022674560547e-06,6.139278411865234e-06,3.5762786865234375e-07,1.7881393432617188e-06,1.430511474609375e-06,1.0,8.481740951538086e-05,3.5762786865234375e-07,5.066394805908203e-06,8.344650268554688e-07,../data/deep_pavements_dataset/dataset/grass/4778ef4a25bd8aa2993b86961ab2f995.png
grass,1.6093254089355469e-06,1.5497207641601562e-06,1.430511474609375e-06,1.2516975402832031e-06,1.1920928955078125e-06,0.99951171875,0.0004582405090332031,3.6954879760742188e-06,2.7418136596679688e-06,1.2516975402832031e-06,../data/deep_pavements_dataset/dataset/grass/d34facb183ef779d386955f0f3f2ef07.png
grass,1.1920928955078125e-06,2.7418136596679688e-06,5.364418029785156e-07,4.470348358154297e-06,8.940696716308594e-07,1.0,5.4776668548583984e-05,8.940696716308594e-07,3.2782554626464844e-06,2.7418136596679688e-06,../data/deep_pavements_dataset/dataset/grass/0cdebcfe775242617c5dfbf2cacdd45e.png
grass,0.015289306640625,0.0173187255859375,0.004116058349609375,0.003631591796875,0.0011072158813476562,0.94580078125,0.005283355712890625,0.0017156600952148438,0.003009796142578125,0.0026569366455078125,../data/deep_pavements_dataset/dataset/grass/cbd3cb710f818104bbe73f00e17aa777.png
grass,3.0994415283203125e-06,4.76837158203125e-06,8.344650268554688e-07,2.2649765014648438e-06,5.960464477539062e-07,1.0,4.26173210144043e-05,5.781650543212891e-06,5.066394805908203e-06,6.973743438720703e-06,../data/deep_pavements_dataset/dataset/grass/0b2cb0e0117337c4dcc7fc5da0d59102.png
grass,6.556510925292969e-07,1.6093254089355469e-06,2.980232238769531e-07,1.8477439880371094e-06,4.172325134277344e-07,1.0,0.0001398324966430664,5.960464477539062e-07,2.2649765014648438e-06,1.7881393432617188e-06,../data/deep_pavements_dataset/dataset/grass/848a034203bc56f676bab4d9a001df0c.png
grass,1.9669532775878906e-06,3.993511199951172e-06,7.748603820800781e-07,1.5497207641601562e-06,1.1920928955078125e-06,1.0,9.03010368347168e-05,4.76837158203125e-07,4.76837158203125e-06,5.364418029785156e-07,../data/deep_pavements_dataset/dataset/grass/6c52c9157d35141064f93922f165bfbd.png
grass,3.0994415283203125e-06,1.0132789611816406e-05,5.960464477539063e-08,4.76837158203125e-06,1.1920928955078125e-06,1.0,8.481740951538086e-05,2.2649765014648438e-06,9.5367431640625e-07,4.470348358154297e-06,../data/deep_pavements_dataset/dataset/grass/862aaed5f571afa93c7d81f7b31b8a2a.png
grass,5.960464477539063e-08,1.6689300537109375e-06,2.980232238769531e-07,4.172325134277344e-07,1.7881393432617188e-07,1.0,7.969141006469727e-05,8.344650268554688e-07,4.172325134277344e-07,1.3113021850585938e-06,../data/deep_pavements_dataset/dataset/grass/cc4c0a3d23deb0cdf88f6b4649e1fbc7.png
grass,2.2649765014648438e-06,2.7418136596679688e-06,5.960464477539063e-08,1.1324882507324219e-06,5.960464477539063e-08,1.0,7.486343383789062e-05,2.384185791015625e-07,5.960464477539062e-07,7.152557373046875e-07,../data/deep_pavements_dataset/dataset/grass/3e99fec19114b9a928b0615ffd101e31.png
grass,1.1920928955078125e-07,1.3113021850585938e-06,1.1920928955078125e-07,1.1920928955078125e-06,1.7881393432617188e-07,1.0,4.83393669128418e-05,1.0728836059570312e-06,5.960464477539062e-07,5.364418029785156e-07,../data/deep_pavements_dataset/dataset/grass/02253976dfd287ae8bbc339fedb9a6c5.png
grass,2.980232238769531e-07,1.7285346984863281e-06,5.960464477539063e-08,1.7881393432617188e-06,2.384185791015625e-07,1.0,4.00543212890625e-05,2.980232238769531e-07,5.364418029785156e-07,5.960464477539062e-07,../data/deep_pavements_dataset/dataset/grass/67dab5b1bb873177e1680359a66a3e88.png
grass,2.384185791015625e-07,1.7285346984863281e-06,1.1920928955078125e-07,1.1920928955078125e-06,2.384185791015625e-07,1.0,3.11732292175293e-05,8.344650268554688e-07,4.172325134277344e-07,2.384185791015625e-06,../data/deep_pavements_dataset/dataset/grass/5ca9ca959c9d794347da68dab9d8aade.png
grass,1.0132789611816406e-06,2.7418136596679688e-06,9.5367431640625e-07,2.9206275939941406e-06,6.556510925292969e-07,1.0,0.00021648406982421875,2.1457672119140625e-06,3.2782554626464844e-06,1.0728836059570312e-06,../data/deep_pavements_dataset/dataset/grass/255864a88a93852ac5798685fd7fef4a.png
grass,3.5762786865234375e-07,2.1457672119140625e-06,5.960464477539063e-08,2.086162567138672e-06,1.7881393432617188e-07,1.0,8.481740951538086e-05,1.430511474609375e-06,1.3113021850585938e-06,5.960464477539062e-07,../data/deep_pavements_dataset/dataset/grass/19306a44bb5ebe67ff1b48d3fcd05123.png
grass,1.0728836059570312e-06,1.430511474609375e-06,2.384185791015625e-07,5.424022674560547e-06,1.7881393432617188e-07,1.0,9.608268737792969e-05,9.5367431640625e-07,4.76837158203125e-07,1.3113021850585938e-06,../data/deep_pavements_dataset/dataset/grass/9c5b037fef0b0ac02d3ef1bb25f0c01c.png
grass,3.516674041748047e-06,3.7550926208496094e-06,2.384185791015625e-07,8.940696716308594e-07,5.364418029785156e-07,1.0,0.00015842914581298828,5.364418029785156e-07,2.086162567138672e-06,4.76837158203125e-07,../data/deep_pavements_dataset/dataset/grass/8ff427b873c191ddb7b2b1e9f827d9e0.png
grass,1.1920928955078125e-06,1.2516975402832031e-06,2.384185791015625e-07,1.9669532775878906e-06,5.960464477539063e-08,1.0,7.969141006469727e-05,1.6093254089355469e-06,5.364418029785156e-07,2.086162567138672e-06,../data/deep_pavements_dataset/dataset/grass/b6ccb2f89a1fe11dd11a68c299547587.png
