label,ground,concrete,cobblestone,gravel,paving_stones,concrete_plates,compacted,asphalt,grass,sett,filepath
grass,0.00030517578125,9.5367431640625e-07,3.534555435180664e-05,0.0001233816146850586,2.86102294921875e-06,4.172325134277344e-07,7.62939453125e-06,2.8371810913085938e-05,0.99951171875,1.7881393432617188e-07,../data/deep_pavements_dataset/dataset/grass/7f37fc2e19f00d685a98ab85e569129a.png
grass,0.0002532005310058594,2.980232238769531e-07,1.3828277587890625e-05,6.401538848876953e-05,2.8014183044433594e-06,1.7881393432617188e-06,7.3909759521484375e-06,2.6702880859375e-05,0.99951171875,1.1920928955078125e-07,../data/deep_pavements_dataset/dataset/grass/6c52c9157d35141064f93922f165bfbd.png
grass,1.0132789611816406e-05,5.960464477539063e-08,1.2516975402832031e-06,1.9669532775878906e-06,0.0,0.0,1.1920928955078125e-07,3.5762786865234375e-07,1.0,1.7881393432617188e-07,../data/deep_pavements_dataset/dataset/grass/20946762cc80b4e8806d8bcafbcc5adb.png
grass,0.00031495094299316406,1.9073486328125e-06,3.7610530853271484e-05,7.253885269165039e-05,1.9073486328125e-06,4.76837158203125e-07,3.0994415283203125e-06,7.3909759521484375e-06,0.99951171875,6.556510925292969e-07,../data/deep_pavements_dataset/dataset/grass/b496ff1915f559dce1ba34e586b28b76.png
grass,9.912252426147461e-05,1.1920928955078125e-07,1.1146068572998047e-05,2.586841583251953e-05,2.384185791015625e-07,1.1920928955078125e-07,1.1920928955078125e-06,5.424022674560547e-06,1.0,5.960464477539063e-08,../data/deep_pavements_dataset/dataset/grass/e5d94058af1ca573e8dac1ebe825924d.png
grass,6.401538848876953e-05,7.748603820800781e-07,3.993511199951172e-06,8.165836334228516e-06,1.1920928955078125e-07,5.960464477539063e-08,5.364418029785156e-07,9.5367431640625e-07,1.0,2.384185791015625e-07,../data/deep_pavements_dataset/dataset/grass/bcd4c1c5dd2ed0d4b733e1d5f97dcc3c.png
grass,0.0005702972412109375,5.960464477539063e-08,1.430511474609375e-06,5.602836608886719e-06,4.172325134277344e-07,5.960464477539063e-08,3.635883331298828e-06,1.7881393432617188e-06,0.99951171875,2.980232238769531e-07,../data/deep_pavements_dataset/dataset/grass/8edb8b4dd9d948314374f33deab26e40.png
grass,4.13060188293457e-05,2.384185791015625e-07,1.2218952178955078e-05,1.1861324310302734e-05,2.980232238769531e-07,1.7881393432617188e-07,1.9669532775878906e-06,3.3974647521972656e-06,1.0,1.7881393432617188e-07,../data/deep_pavements_dataset/dataset/grass/e054caeb77acfa1f2949fdde593478f8.png
grass,4.988908767700195e-05,0.0,1.0132789611816406e-06,1.9073486328125e-06,0.0,5.960464477539063e-08,2.980232238769531e-07,1.430511474609375e-06,1.0,1.1920928955078125e-07,../data/deep_pavements_dataset/dataset/grass/f18dc7db6e4a6224eed30654aa4b686e.png
grass,8.404254913330078e-06,5.960464477539063e-08,3.7550926208496094e-06,2.562999725341797e-06,0.0,0.0,6.556510925292969e-07,1.2516975402832031e-06,1.0,1.7285346984863281e-06,../data/deep_pavements_dataset/dataset/grass/0277499e3a9d8c193a50be9eeaa32cd4.png
grass,6.604194641113281e-05,1.1920928955078125e-07,9.238719940185547e-06,1.341104507446289e-05,1.3113021850585938e-06,8.940696716308594e-07,8.344650268554688e-07,1.430511474609375e-05,1.0,1.1920928955078125e-07,../data/deep_pavements_dataset/dataset/grass/c7830541301e283933de83bbcd2ee263.png
grass,0.0005884170532226562,2.205371856689453e-06,1.1444091796875e-05,9.60230827331543e-05,2.4437904357910156e-06,1.0132789611816406e-06,1.1861324310302734e-05,9.906291961669922e-05,0.9990234375,5.960464477539063e-08,../data/deep_pavements_dataset/dataset/grass/e8a4674208ba88ac1a840eeeb07f6d89.png
grass,0.00011235475540161133,5.960464477539063e-08,1.1861324310302734e-05,1.150369644165039e-05,4.76837158203125e-07,5.960464477539062e-07,4.76837158203125e-07,1.6689300537109375e-06,1.0,5.960464477539063e-08,../data/deep_pavements_dataset/dataset/grass/9b66af445d1fd266703596b7fb7c0d88.png
grass,8.481740951538086e-05,4.76837158203125e-07,2.0802021026611328e-05,2.586841583251953e-05,1.1324882507324219e-06,3.5762786865234375e-07,2.9206275939941406e-06,1.621246337890625e-05,1.0,6.556510925292969e-07,../data/deep_pavements_dataset/dataset/grass/2cb002d5b933f114b9608a11155b2b6c.png
grass,0.0003352165222167969,1.2516975402832031e-06,2.014636993408203e-05,0.0001233816146850586,4.112720489501953e-06,2.5033950805664062e-06,8.404254913330078e-06,2.586841583251953e-05,0.99951171875,2.384185791015625e-07,../data/deep_pavements_dataset/dataset/grass/4f60feb3604a6d76b20911b79dff3cc6.png
grass,6.014108657836914e-05,6.556510925292969e-07,2.2113323211669922e-05,3.534555435180664e-05,4.76837158203125e-07,2.384185791015625e-07,1.7285346984863281e-06,1.0788440704345703e-05,1.0,3.5762786865234375e-07,../data/deep_pavements_dataset/dataset/grass/71ee060408af7fddd4060b937876b0b2.png
grass,6.204843521118164e-05,1.0728836059570312e-06,3.159046173095703e-06,1.1146068572998047e-05,1.9073486328125e-06,4.172325134277344e-07,3.4570693969726562e-06,1.3113021850585938e-06,1.0,5.245208740234375e-06,../data/deep_pavements_dataset/dataset/grass/d34199033dc75d3dc383a0a3de7636dd.png
grass,0.00015354156494140625,5.960464477539063e-08,1.7881393432617188e-06,2.5033950805664062e-06,3.5762786865234375e-06,5.960464477539063e-08,1.3709068298339844e-06,8.940696716308594e-07,1.0,2.384185791015625e-07,../data/deep_pavements_dataset/dataset/grass/863fe13d6d79bde54ae8bc997b1327a3.png
grass,7.724761962890625e-05,1.1920928955078125e-07,4.76837158203125e-06,1.519918441772461e-05,1.7881393432617188e-07,1.1920928955078125e-07,1.1324882507324219e-06,2.6226043701171875e-06,1.0,1.7881393432617188e-07,../data/deep_pavements_dataset/dataset/grass/6e67b3298733f90be54907b2c75c3a8b.png
grass,4.5418739318847656e-05,2.0265579223632812e-06,3.534555435180664e-05,2.1457672119140625e-05,2.8431415557861328e-05,9.5367431640625e-06,3.337860107421875e-06,2.205371856689453e-06,1.0,1.1324882507324219e-05,../data/deep_pavements_dataset/dataset/grass/5b2fbdc1657e151f76c425c20ef4a136.png
grass,1.722574234008789e-05,2.384185791015625e-07,6.973743438720703e-06,1.150369644165039e-05,1.7881393432617188e-07,2.384185791015625e-07,1.1324882507324219e-06,1.7285346984863281e-06,1.0,3.5762786865234375e-07,../data/deep_pavements_dataset/dataset/grass/355e101914b9fc43ae9020741b803507.png
grass,0.0006661415100097656,1.0132789611816406e-05,9.900331497192383e-05,0.0002529621124267578,6.598234176635742e-05,5.2988529205322266e-05,9.018182754516602e-05,0.00013959407806396484,0.99853515625,1.0132789611816406e-06,../data/deep_pavements_dataset/dataset/grass/1b87c2589ff67cf22fb28dcc6baff421.png
grass,0.00013136863708496094,0.0,3.5762786865234375e-07,1.430511474609375e-06,1.0132789611816406e-06,2.384185791015625e-07,6.556510925292969e-07,5.960464477539062e-07,1.0,1.1920928955078125e-07,../data/deep_pavements_dataset/dataset/grass/7b4c166ce553aec1bbae53223a8c77d5.png
grass,7.486343383789062e-05,6.556510925292969e-07,1.0132789611816406e-05,9.238719940185547e-06,1.1920928955078125e-07,1.7881393432617188e-07,1.1920928955078125e-06,2.205371856689453e-06,1.0,5.364418029785156e-07,../data/deep_pavements_dataset/dataset/grass/8f7c202af69684b9e9516c10fde6ae93.png
grass,1.7762184143066406e-05,1.1920928955078125e-07,2.5033950805664062e-06,9.5367431640625e-06,4.172325134277344e-07,1.7881393432617188e-07,1.1324882507324219e-06,4.470348358154297e-06,1.0,1.7881393432617188e-07,../data/deep_pavements_dataset/dataset/grass/43bf8fc86445c4db0142b43617c96dda.png
grass,3.0219554901123047e-05,5.960464477539063e-08,2.7418136596679688e-06,1.5676021575927734e-05,6.556510925292969e-07,5.960464477539063e-08,2.6226043701171875e-06,4.947185516357422e-06,1.0,5.960464477539063e-08,../data/deep_pavements_dataset/dataset/grass/dbe3d9bb745295bbab2f530b4badb1b3.png
grass,3.647804260253906e-05,5.960464477539063e-08,4.112720489501953e-06,7.3909759521484375e-06,5.960464477539063e-08,1.7881393432617188e-07,1.3113021850585938e-06,4.291534423828125e-06,1.0,1.7881393432617188e-07,../data/deep_pavements_dataset/dataset/grass/78bd82224761fec6097676b067f99b1e.png
grass,5.4776668548583984e-05,1.1920928955078125e-07,5.9604644775390625e-06,8.64267349243164e-06,0.0,5.960464477539063e-08,5.960464477539062e-07,1.1324882507324219e-06,1.0,1.7881393432617188e-07,../data/deep_pavements_dataset/dataset/grass/0cc349f1c4abd834750eb0ea24271905.png
grass,2.6702880859375e-05,5.960464477539063e-08,2.205371856689453e-06,8.64267349243164e-06,4.172325134277344e-07,1.1920928955078125e-07,5.960464477539062e-07,5.960464477539062e-07,1.0,2.384185791015625e-07,../data/deep_pavements_dataset/dataset/grass/79624cd2dacfe15a7a524d382fecbef8.png
grass,1.8358230590820312e-05,4.172325134277344e-07,5.9604644775390625e-06,1.621246337890625e-05,1.1920928955078125e-07,1.1920928955078125e-07,9.5367431640625e-07,7.3909759521484375e-06,1.0,5.960464477539063e-08,../data/deep_pavements_dataset/dataset/grass/d4dbfb7d6bddf56823e40c9564578917.png
grass,2.4318695068359375e-05,5.960464477539063e-08,2.4437904357910156e-06,5.9604644775390625e-06,5.960464477539063e-08,5.960464477539063e-08,3.5762786865234375e-07,9.5367431640625e-07,1.0,5.960464477539063e-08,../data/deep_pavements_dataset/dataset/grass/e950675890b1cc1656bc8d1636421778.png
grass,3.319978713989258e-05,5.960464477539063e-08,1.3113021850585938e-06,1.8358230590820312e-05,4.172325134277344e-07,6.556510925292969e-07,1.8477439880371094e-06,4.649162292480469e-06,1.0,0.0,../data/deep_pavements_dataset/dataset/grass/661756d1ed69ce2fc74dda29672f7d99.png
grass,7.969141006469727e-05,9.5367431640625e-07,1.5676021575927734e-05,4.982948303222656e-05,2.980232238769531e-07,3.5762786865234375e-07,2.7418136596679688e-06,1.0132789611816406e-05,1.0,1.7881393432617188e-07,../data/deep_pavements_dataset/dataset/grass/848a034203bc56f676bab4d9a001df0c.png
grass,2.4318695068359375e-05,1.1920928955078125e-07,5.364418029785156e-06,1.9550323486328125e-05,4.76837158203125e-07,1.7881393432617188e-07,1.0132789611816406e-06,4.649162292480469e-06,1.0,1.1920928955078125e-07,../data/deep_pavements_dataset/dataset/grass/cf476f3d7119b8ec4500acfe485e076b.png
grass,8.219480514526367e-05,3.5762786865234375e-07,6.556510925292969e-06,9.5367431640625e-06,2.980232238769531e-07,4.76837158203125e-07,1.8477439880371094e-06,1.2516975402832031e-06,1.0,2.980232238769531e-07,../data/deep_pavements_dataset/dataset/grass/69ccb448d0c97f11ffa477354c74d078.png
grass,3.2782554626464844e-06,0.0,3.2782554626464844e-06,1.5497207641601562e-06,0.0,0.0,5.364418029785156e-07,3.5762786865234375e-07,1.0,2.384185791015625e-07,../data/deep_pavements_dataset/dataset/grass/eaf54307d50d6753ee029975da3c8f5c.png
grass,9.5367431640625e-07,0.0,5.960464477539063e-08,6.556510925292969e-07,0.0,0.0,5.960464477539063e-08,5.960464477539063e-08,1.0,0.0,../data/deep_pavements_dataset/dataset/grass/3ce7715faa13de1643776bcf872b65ad.png
grass,0.00016868114471435547,0.0,2.0265579223632812e-06,9.834766387939453e-06,1.1920928955078125e-07,1.1920928955078125e-07,5.364418029785156e-07,2.086162567138672e-06,1.0,5.960464477539063e-08,../data/deep_pavements_dataset/dataset/grass/d6f722a59242887c1ab6e77981cbb65f.png
grass,0.00016868114471435547,5.960464477539063e-08,2.4437904357910156e-06,2.1457672119140625e-06,1.3709068298339844e-06,5.960464477539063e-08,1.2516975402832031e-06,6.556510925292969e-07,1.0,2.980232238769531e-07,../data/deep_pavements_dataset/dataset/grass/27a37d7683c0c1dbd1c8f004cd5a5383.png
grass,4.00543212890625e-05,5.960464477539063e-08,1.9073486328125e-06,2.9206275939941406e-06,3.5762786865234375e-07,5.960464477539063e-08,1.1920928955078125e-06,1.430511474609375e-06,1.0,1.7881393432617188e-07,../data/deep_pavements_dataset/dataset/grass/aa7192c2aa3fa254a195d532088d8256.png
grass,0.0002453327178955078,3.5762786865234375e-07,3.11732292175293e-05,8.219480514526367e-05,9.5367431640625e-07,4.76837158203125e-07,3.4570693969726562e-06,4.8279762268066406e-05,0.99951171875,5.960464477539063e-08,../data/deep_pavements_dataset/dataset/grass/507ec5b9c0feda9745677c952c0a1930.png
grass,6.812810897827148e-05,1.1920928955078125e-07,2.5033950805664062e-06,5.602836608886719e-06,7.748603820800781e-07,5.960464477539063e-08,1.6689300537109375e-06,2.5033950805664062e-06,1.0,5.960464477539063e-08,../data/deep_pavements_dataset/dataset/grass/138fd26ef49a0e4e2e5722f0deea92d0.png
grass,2.5093555450439453e-05,1.1920928955078125e-07,1.9073486328125e-06,4.470348358154297e-06,2.384185791015625e-07,5.960464477539063e-08,6.556510925292969e-07,1.6093254089355469e-06,1.0,1.1920928955078125e-07,../data/deep_pavements_dataset/dataset/grass/61b6fba1e875bb49bdb5d5c1a4af5a20.png
grass,3.7550926208496094e-06,5.960464477539063e-08,1.8358230590820312e-05,6.973743438720703e-06,5.960464477539063e-08,0.0,7.748603820800781e-07,8.940696716308594e-07,1.0,4.172325134277344e-07,../data/deep_pavements_dataset/dataset/grass/2bfb915751d573e0c4248471f41b7622.png
grass,0.0001398324966430664,1.5497207641601562e-06,7.152557373046875e-06,2.2113323211669922e-05,1.3113021850585938e-06,1.7881393432617188e-07,1.5497207641601562e-06,2.384185791015625e-06,1.0,3.5762786865234375e-07,../data/deep_pavements_dataset/dataset/grass/7f48bba420d8c9ce4f5a86d930893839.png
grass,0.00017952919006347656,5.960464477539063e-08,5.185604095458984e-06,3.427267074584961e-05,4.76837158203125e-07,1.7881393432617188e-07,5.245208740234375e-06,2.282857894897461e-05,0.99951171875,5.960464477539063e-08,../data/deep_pavements_dataset/dataset/grass/51eb47150c04babe1edf5f2b1132ec20.png
grass,5.9604644775390625e-06,1.7881393432617188e-07,1.0788440704345703e-05,1.0132789611816406e-05,5.960464477539063e-08,2.384185791015625e-07,5.960464477539062e-07,1.7285346984863281e-06,1.0,5.960464477539062e-07,../data/deep_pavements_dataset/dataset/grass/df1d208015f132fe7ebc47ffc62696ef.png
grass,0.00154876708984375,7.3909759521484375e-06,2.0742416381835938e-05,6.002187728881836e-05,6.973743438720703e-06,6.973743438720703e-06,1.9490718841552734e-05,3.528594970703125e-05,0.99853515625,1.3709068298339844e-06,../data/deep_pavements_dataset/dataset/grass/28a149493f18a7891053199da142fa91.png
grass,0.00014889240264892578,1.1920928955078125e-07,1.3113021850585938e-06,7.3909759521484375e-06,1.7881393432617188e-07,5.960464477539063e-08,9.5367431640625e-07,1.1920928955078125e-07,1.0,1.1920928955078125e-07,../data/deep_pavements_dataset/dataset/grass/43f1727b7d9b5762f04119fdf1d98101.png
grass,4.13060188293457e-05,3.5762786865234375e-07,8.940696716308594e-06,3.427267074584961e-05,7.152557373046875e-07,3.5762786865234375e-07,1.4901161193847656e-06,1.150369644165039e-05,1.0,2.384185791015625e-07,../data/deep_pavements_dataset/dataset/grass/8d5dc1a7fac6ced27ebcdbd746bb1a12.png
grass,1.519918441772461e-05,0.0,6.556510925292969e-07,4.410743713378906e-06,5.960464477539063e-08,5.960464477539063e-08,3.5762786865234375e-07,2.384185791015625e-07,1.0,4.172325134277344e-07,../data/deep_pavements_dataset/dataset/grass/18deac1f11a3d821c4774c2976cfb221.png
grass,0.0002532005310058594,8.940696716308594e-07,2.2113323211669922e-05,2.753734588623047e-05,1.1920928955078125e-06,8.344650268554688e-07,7.092952728271484e-06,7.867813110351562e-06,0.99951171875,1.1324882507324219e-06,../data/deep_pavements_dataset/dataset/grass/f117e25c49a6dcb7097afb58ea2eb65b.png
grass,4.947185516357422e-06,0.0,3.635883331298828e-06,8.165836334228516e-06,0.0,3.5762786865234375e-07,7.748603820800781e-07,5.960464477539062e-07,1.0,5.364418029785156e-07,../data/deep_pavements_dataset/dataset/grass/77936ac6a402ddaccaae19a5e5b95cd6.png
grass,7.486343383789062e-05,5.960464477539063e-08,8.940696716308594e-06,8.940696716308594e-06,2.384185791015625e-07,1.7881393432617188e-07,8.940696716308594e-07,2.682209014892578e-06,1.0,1.1920928955078125e-07,../data/deep_pavements_dataset/dataset/grass/f82248e10197a3360cc457d780a888ec.png
grass,0.00029587745666503906,5.960464477539062e-07,6.854534149169922e-06,1.150369644165039e-05,2.6226043701171875e-06,2.980232238769531e-07,3.11732292175293e-05,7.152557373046875e-07,0.99951171875,2.980232238769531e-07,../data/deep_pavements_dataset/dataset/grass/130f8ff7d7b407fa4d03a12bdf7c1ae8.png
grass,0.00013554096221923828,7.748603820800781e-07,2.753734588623047e-05,3.88026237487793e-05,2.384185791015625e-06,1.1324882507324219e-06,4.351139068603516e-06,1.8358230590820312e-05,1.0,3.5762786865234375e-07,../data/deep_pavements_dataset/dataset/grass/858ce29ef8464856c25f34d170410456.png
grass,0.00011235475540161133,3.7550926208496094e-06,9.912252426147461e-05,2.014636993408203e-05,5.424022674560547e-06,9.5367431640625e-07,2.682209014892578e-06,8.481740951538086e-05,0.99951171875,8.344650268554688e-07,../data/deep_pavements_dataset/dataset/grass/fe859f9072be75258c1db4b9afee8eaa.png
grass,2.5093555450439453e-05,1.1920928955078125e-07,2.1457672119140625e-05,2.6702880859375e-05,5.960464477539063e-08,1.1920928955078125e-07,9.5367431640625e-07,3.5762786865234375e-06,1.0,8.344650268554688e-07,../data/deep_pavements_dataset/dataset/grass/336cb0dd59ec7b4c47315198d0765688.png
grass,0.0006666183471679688,5.960464477539063e-08,3.3974647521972656e-06,1.3828277587890625e-05,7.152557373046875e-07,2.384185791015625e-07,2.086162567138672e-06,1.1920928955078125e-07,0.99951171875,2.980232238769531e-07,../data/deep_pavements_dataset/dataset/grass/03bab00004bfabe0b9af6abe7185424c.png
grass,9.03010368347168e-05,1.1920928955078125e-07,6.556510925292969e-06,4.231929779052734e-06,8.940696716308594e-07,5.960464477539062e-07,2.0265579223632812e-06,1.8477439880371094e-06,1.0,4.172325134277344e-07,../data/deep_pavements_dataset/dataset/grass/ab8e043bf6289a2c338a64df315eb557.png
grass,5.829334259033203e-05,1.1920928955078125e-07,6.556510925292969e-07,3.874301910400391e-06,1.7881393432617188e-07,5.960464477539063e-08,1.7881393432617188e-07,4.172325134277344e-07,1.0,5.960464477539063e-08,../data/deep_pavements_dataset/dataset/grass/f03d9711a6a08b8bffd77767eb312869.png
grass,2.3543834686279297e-05,5.960464477539063e-08,5.9604644775390625e-06,8.404254913330078e-06,1.1920928955078125e-07,5.960464477539063e-08,4.76837158203125e-07,2.7418136596679688e-06,1.0,5.960464477539063e-08,../data/deep_pavements_dataset/dataset/grass/ae7c1dd1c5cf32281f3fbf96a03932db.png
grass,0.00023055076599121094,3.2782554626464844e-06,1.9550323486328125e-05,1.5676021575927734e-05,2.3245811462402344e-06,2.980232238769531e-07,1.5497207641601562e-06,1.150369644165039e-05,0.99951171875,3.6954879760742188e-06,../data/deep_pavements_dataset/dataset/grass/5fa116f48359113926e313d853f8abec.png
grass,3.427267074584961e-05,1.7881393432617188e-07,7.867813110351562e-06,7.867813110351562e-06,1.1920928955078125e-07,5.960464477539063e-08,4.76837158203125e-07,1.4901161193847656e-06,1.0,2.5033950805664062e-06,../data/deep_pavements_dataset/dataset/grass/b173e312db1da93c3c8ea8eb9dfc7e5e.png
grass,4.83393669128418e-05,1.7881393432617188e-07,5.781650543212891e-06,6.735324859619141e-06,8.344650268554688e-07,1.7881393432617188e-07,1.3113021850585938e-06,1.3709068298339844e-06,1.0,3.5762786865234375e-07,../data/deep_pavements_dataset/dataset/grass/44fe2f2a838b03d1fcd6461a19d06263.png
grass,0.0011682510375976562,9.775161743164062e-06,0.00025272369384765625,0.00029540061950683594,2.384185791015625e-06,4.172325134277344e-07,2.8371810913085938e-05,0.00019073486328125,0.998046875,2.384185791015625e-07,../data/deep_pavements_dataset/dataset/grass/aeb1f776d235c8b7145f5281fa7ace26.png
grass,4.00543212890625e-05,5.960464477539063e-08,7.212162017822266e-06,1.4722347259521484e-05,2.980232238769531e-07,5.960464477539063e-08,1.6689300537109375e-06,3.933906555175781e-06,1.0,5.960464477539063e-08,../data/deep_pavements_dataset/dataset/grass/744edf380b2d7461f1bf4805e6496c35.png
grass,0.00015354156494140625,1.1920928955078125e-07,3.933906555175781e-06,1.3828277587890625e-05,4.172325134277344e-07,4.172325134277344e-07,8.344650268554688e-07,2.9206275939941406e-06,1.0,4.172325134277344e-07,../data/deep_pavements_dataset/dataset/grass/6822b4a79f78cf398987f40c0ddca8c3.png
grass,0.00013554096221923828,0.0,2.8014183044433594e-06,5.424022674560547e-06,3.5762786865234375e-07,2.980232238769531e-07,2.562999725341797e-06,5.066394805908203e-06,1.0,0.0,../data/deep_pavements_dataset/dataset/grass/298d9c263c1b29542f4fdf08566bed24.png
grass,9.5367431640625e-06,5.960464477539063e-08,1.5497207641601562e-06,1.1920928955078125e-06,5.960464477539063e-08,1.7881393432617188e-07,1.7881393432617188e-07,2.980232238769531e-07,1.0,2.980232238769531e-07,../data/deep_pavements_dataset/dataset/grass/e00db55742e8efbf5b1e30c179b27940.png
grass,0.1529541015625,0.0021152496337890625,0.333984375,0.087158203125,0.0012044906616210938,6.288290023803711e-05,0.00348663330078125,0.028289794921875,0.390625,6.586313247680664e-05,../data/deep_pavements_dataset/dataset/grass/cbd3cb710f818104bbe73f00e17aa777.png
grass,2.4318695068359375e-05,4.76837158203125e-07,2.6702880859375e-05,6.204843521118164e-05,2.384185791015625e-07,2.980232238769531e-07,1.8477439880371094e-06,1.2993812561035156e-05,1.0,3.5762786865234375e-07,../data/deep_pavements_dataset/dataset/grass/624e040befe0b5b3ba07e4a67ce89ccb.png
grass,5.829334259033203e-05,0.0,1.1324882507324219e-06,4.351139068603516e-06,5.960464477539063e-08,0.0,1.1920928955078125e-07,5.364418029785156e-07,1.0,5.960464477539063e-08,../data/deep_pavements_dataset/dataset/grass/855d045a1623363a53f2225c62a55495.png
grass,5.143880844116211e-05,2.384185791015625e-07,4.351139068603516e-06,3.993511199951172e-06,1.7881393432617188e-07,5.960464477539063e-08,4.76837158203125e-07,1.3709068298339844e-06,1.0,2.384185791015625e-07,../data/deep_pavements_dataset/dataset/grass/4778ef4a25bd8aa2993b86961ab2f995.png
grass,4.5418739318847656e-05,1.7881393432617188e-07,1.519918441772461e-05,2.0802021026611328e-05,8.344650268554688e-07,1.7881393432617188e-07,2.8014183044433594e-06,4.947185516357422e-06,1.0,4.172325134277344e-07,../data/deep_pavements_dataset/dataset/grass/e939194bcaa360341cecfdf64fd665ac.png
grass,0.00016868114471435547,1.3113021850585938e-06,8.940696716308594e-06,3.11732292175293e-05,1.9669532775878906e-06,4.76837158203125e-07,2.3245811462402344e-06,2.7418136596679688e-06,1.0,3.516674041748047e-06,../data/deep_pavements_dataset/dataset/grass/617364d85bb8f3acc342406a40ec7af1.png
grass,4.83393669128418e-05,2.980232238769531e-07,1.6689300537109375e-05,6.139278411865234e-06,1.1324882507324219e-06,1.6093254089355469e-06,1.9073486328125e-06,9.5367431640625e-06,1.0,3.5762786865234375e-07,../data/deep_pavements_dataset/dataset/grass/3f113d18cf5a05f347331165bac50bd2.png
grass,0.016265869140625,0.022247314453125,0.10614013671875,0.006999969482421875,0.027679443359375,0.61083984375,0.0022029876708984375,0.0122833251953125,0.192138671875,0.00341033935546875,../data/deep_pavements_dataset/dataset/grass/07e5158b5744ba3d068280bb25b5ccee.png
grass,8.749961853027344e-05,7.152557373046875e-07,7.867813110351562e-06,5.4776668548583984e-05,2.384185791015625e-06,1.7881393432617188e-06,3.516674041748047e-06,1.519918441772461e-05,1.0,5.960464477539063e-08,../data/deep_pavements_dataset/dataset/grass/57093e586be941f2ddaa4a7c97b265fe.png
grass,0.0027942657470703125,8.982419967651367e-05,0.0005168914794921875,0.0003781318664550781,0.00020241737365722656,0.0001480579376220703,0.0001348257064819336,0.0007519721984863281,0.9951171875,2.086162567138672e-06,../data/deep_pavements_dataset/dataset/grass/b340ee273ffca94317b6024bfb051139.png
grass,0.00017952919006347656,2.980232238769531e-07,7.62939453125e-06,7.152557373046875e-06,2.980232238769531e-07,2.980232238769531e-07,1.430511474609375e-06,1.9073486328125e-06,1.0,1.7881393432617188e-07,../data/deep_pavements_dataset/dataset/grass/1adc49f549cda409416c921c953d4267.png
grass,0.00012731552124023438,2.980232238769531e-07,7.867813110351562e-06,3.11732292175293e-05,2.384185791015625e-06,1.430511474609375e-06,8.165836334228516e-06,6.014108657836914e-05,1.0,5.960464477539063e-08,../data/deep_pavements_dataset/dataset/grass/ee5bf3aa6c1a54f91a7acb0787e48cb4.png
grass,0.0003459453582763672,5.364418029785156e-07,2.5033950805664062e-05,3.88026237487793e-05,4.76837158203125e-07,5.364418029785156e-07,1.3709068298339844e-06,2.3543834686279297e-05,0.99951171875,7.152557373046875e-07,../data/deep_pavements_dataset/dataset/grass/bc1faeb513cfbfd4ceb1a1c2cd904cf2.png
grass,0.00013554096221923828,1.1324882507324219e-06,1.043081283569336e-05,6.604194641113281e-05,1.2516975402832031e-06,5.960464477539063e-08,5.602836608886719e-06,1.519918441772461e-05,1.0,3.5762786865234375e-07,../data/deep_pavements_dataset/dataset/grass/4977f734e3c38b23e147ebb5151eb8c9.png
grass,5.650520324707031e-05,0.0,4.351139068603516e-06,2.0265579223632812e-06,1.1920928955078125e-07,5.960464477539063e-08,2.384185791015625e-07,4.76837158203125e-07,1.0,1.1920928955078125e-07,../data/deep_pavements_dataset/dataset/grass/646cf9a215b6f8a9a01ede7886c0efa7.png
grass,0.0240478515625,0.036102294921875,0.342529296875,0.1341552734375,0.05419921875,0.30224609375,0.00405120849609375,0.0264129638671875,0.07177734375,0.00431060791015625,../data/deep_pavements_dataset/dataset/grass/f4fb676007516ba00290c8c8ddc626d3.png
grass,3.88026237487793e-05,4.172325134277344e-07,5.9604644775390625e-06,1.0132789611816406e-05,4.76837158203125e-07,2.980232238769531e-07,1.0132789611816406e-06,7.748603820800781e-07,1.0,4.351139068603516e-06,../data/deep_pavements_dataset/dataset/grass/ab8130d098c848a03cac42c4f317f435.png
grass,3.319978713989258e-05,2.8431415557861328e-05,2.2113323211669922e-05,9.02414321899414e-05,8.64267349243164e-06,1.9669532775878906e-06,4.172325134277344e-06,1.1861324310302734e-05,1.0,2.682209014892578e-06,../data/deep_pavements_dataset/dataset/grass/30559ad534958177723e8e5f380b41a2.png
grass,0.00015842914581298828,7.748603820800781e-07,1.8358230590820312e-05,6.604194641113281e-05,1.430511474609375e-05,6.735324859619141e-06,1.615285873413086e-05,0.00010228157043457031,0.99951171875,1.1920928955078125e-07,../data/deep_pavements_dataset/dataset/grass/42571528b512b3ba5c73c413267b3737.png
grass,5.3048133850097656e-05,7.748603820800781e-07,1.150369644165039e-05,2.753734588623047e-05,1.7881393432617188e-07,1.1920928955078125e-07,8.940696716308594e-07,3.0994415283203125e-06,1.0,2.980232238769531e-07,../data/deep_pavements_dataset/dataset/grass/9da628d49b17f892af9c73a9c3330eac.png
grass,9.912252426147461e-05,5.960464477539063e-08,2.5033950805664062e-06,6.318092346191406e-06,5.960464477539063e-08,8.344650268554688e-07,5.960464477539062e-07,3.5762786865234375e-07,1.0,5.960464477539063e-08,../data/deep_pavements_dataset/dataset/grass/60fea2ab49b34346df380d3c5f0c4b53.png
grass,0.00018525123596191406,1.7881393432617188e-07,2.7418136596679688e-06,4.470348358154297e-06,3.5762786865234375e-07,9.5367431640625e-07,7.152557373046875e-07,4.172325134277344e-07,1.0,1.1920928955078125e-07,../data/deep_pavements_dataset/dataset/grass/363f2becd85c413819d605a41ebe75f3.png
