label,concrete_plates,paving_stones,sett,asphalt,grass,compacted,concrete,cobblestone,gravel,ground,filepath
concrete_plates,1.0,2.5451183319091797e-05,6.318092346191406e-06,9.238719940185547e-06,2.0802021026611328e-05,2.6285648345947266e-05,3.272294998168945e-05,4.410743713378906e-06,3.3974647521972656e-06,6.204843521118164e-05,../data/deep_pavements_dataset/dataset/concrete_plates/8564984343877d8b5cc5cdcf89f067e9.png
concrete_plates,0.99169921875,0.0007982254028320312,3.0934810638427734e-05,0.00032258033752441406,0.00020182132720947266,0.00020825862884521484,0.00627899169921875,3.0934810638427734e-05,3.451108932495117e-05,0.0001838207244873047,../data/deep_pavements_dataset/dataset/concrete_plates/e445f013c7b8ad6759e64b93b698f587.png
concrete_plates,1.0,5.143880844116211e-05,4.291534423828125e-06,1.7762184143066406e-05,3.7610530853271484e-05,3.11732292175293e-05,8.404254913330078e-06,2.86102294921875e-06,2.3245811462402344e-06,4.3332576751708984e-05,../data/deep_pavements_dataset/dataset/concrete_plates/165c5961c9fed64d82eb63f63f183288.png
concrete_plates,0.99951171875,8.213520050048828e-05,6.258487701416016e-06,0.0001685619354248047,5.3048133850097656e-05,0.00023043155670166016,4.3272972106933594e-05,1.919269561767578e-05,1.1146068572998047e-05,9.906291961669922e-05,../data/deep_pavements_dataset/dataset/concrete_plates/8b0766f19cb8bd8392d1b70eac6e49e2.png
concrete_plates,0.99951171875,2.7120113372802734e-05,2.8014183044433594e-06,3.266334533691406e-05,2.2470951080322266e-05,7.718801498413086e-05,1.8656253814697266e-05,5.0067901611328125e-06,7.987022399902344e-06,0.00010228157043457031,../data/deep_pavements_dataset/dataset/concrete_plates/bea89305b7df4e7025e3b3a055eb14bf.png
concrete_plates,0.99951171875,4.3332576751708984e-05,1.7881393432617188e-06,4.756450653076172e-05,2.2113323211669922e-05,9.608268737792969e-05,1.2993812561035156e-05,1.7762184143066406e-05,3.7550926208496094e-06,9.912252426147461e-05,../data/deep_pavements_dataset/dataset/concrete_plates/a71983aff459f496cdb1e48c4aa8e774.png
concrete_plates,0.99951171875,2.390146255493164e-05,4.172325134277344e-06,2.3543834686279297e-05,4.607439041137695e-05,5.3048133850097656e-05,1.0609626770019531e-05,2.2649765014648438e-06,4.231929779052734e-06,9.608268737792969e-05,../data/deep_pavements_dataset/dataset/concrete_plates/be403208bba795f848aa0f092f80088d.png
concrete_plates,0.99951171875,0.000148773193359375,6.973743438720703e-06,5.644559860229492e-05,0.00010228157043457031,0.00013124942779541016,1.8477439880371094e-06,1.919269561767578e-05,8.940696716308594e-06,8.475780487060547e-05,../data/deep_pavements_dataset/dataset/concrete_plates/dfc5d034051ed32f4d34fd79405d046b.png
concrete_plates,0.98681640625,0.009979248046875,0.0008997917175292969,0.0004968643188476562,0.0001691579818725586,0.0005812644958496094,9.78708267211914e-05,0.0006380081176757812,4.076957702636719e-05,0.00012373924255371094,../data/deep_pavements_dataset/dataset/concrete_plates/ed0ea962061e0993d6163f6d9a05e46a.png
concrete_plates,0.9990234375,0.0008559226989746094,1.7464160919189453e-05,2.7060508728027344e-05,4.5359134674072266e-05,3.820657730102539e-05,7.987022399902344e-06,2.86102294921875e-06,6.735324859619141e-06,6.598234176635742e-05,../data/deep_pavements_dataset/dataset/concrete_plates/c6fba47eb17919bf2dbcd39ecd4c210e.png
concrete_plates,0.99951171875,7.367134094238281e-05,5.0067901611328125e-06,2.0444393157958984e-05,3.170967102050781e-05,6.300210952758789e-05,3.319978713989258e-05,9.655952453613281e-06,5.4836273193359375e-06,4.756450653076172e-05,../data/deep_pavements_dataset/dataset/concrete_plates/b50dfcf97374d8e01268d131f8224643.png
concrete_plates,0.99951171875,3.647804260253906e-05,3.993511199951172e-06,2.2470951080322266e-05,0.0002694129943847656,0.0002377033233642578,1.4483928680419922e-05,2.753734588623047e-05,9.059906005859375e-06,5.4717063903808594e-05,../data/deep_pavements_dataset/dataset/concrete_plates/ddc244362152cfad0be07167d87a3b94.png
concrete_plates,0.99951171875,4.26173210144043e-05,2.6226043701171875e-06,3.820657730102539e-05,0.0001398324966430664,6.109476089477539e-05,1.0132789611816406e-05,1.2218952178955078e-05,6.258487701416016e-06,8.749961853027344e-05,../data/deep_pavements_dataset/dataset/concrete_plates/5e0af29ce7f605a86a284bcd0660f812.png
concrete_plates,0.9833984375,0.00017654895782470703,1.2993812561035156e-05,4.678964614868164e-05,3.5881996154785156e-05,0.0004508495330810547,0.015411376953125,4.00543212890625e-05,1.3172626495361328e-05,0.0002911090850830078,../data/deep_pavements_dataset/dataset/concrete_plates/b3eb4180485e9927670d59b27d497791.png
concrete_plates,0.99951171875,3.3736228942871094e-05,3.039836883544922e-06,1.919269561767578e-05,4.982948303222656e-05,2.390146255493164e-05,2.0444393157958984e-05,7.748603820800781e-06,6.318092346191406e-06,0.00010228157043457031,../data/deep_pavements_dataset/dataset/concrete_plates/6c78f490004df43c6b7a487b4650e696.png
concrete_plates,1.0,1.239776611328125e-05,3.7550926208496094e-06,1.2218952178955078e-05,3.7610530853271484e-05,1.8656253814697266e-05,8.52346420288086e-06,7.152557373046875e-07,3.516674041748047e-06,5.3048133850097656e-05,../data/deep_pavements_dataset/dataset/concrete_plates/0bb33e5b07bca2a53ac3c3e8b505d46d.png
concrete_plates,0.9990234375,0.0003349781036376953,9.238719940185547e-06,0.0001583099365234375,6.598234176635742e-05,0.00017940998077392578,9.60230827331543e-05,5.4717063903808594e-05,1.5676021575927734e-05,0.00021636486053466797,../data/deep_pavements_dataset/dataset/concrete_plates/c48092697c1c25a348ef8ed20dfe039a.png
concrete_plates,0.99951171875,1.8894672393798828e-05,3.2782554626464844e-06,3.93986701965332e-05,4.607439041137695e-05,0.0002033710479736328,1.2218952178955078e-05,2.5033950805664062e-05,8.821487426757812e-06,0.00019109249114990234,../data/deep_pavements_dataset/dataset/concrete_plates/7464fa884c9b50c7e948862f34d663cd.png
concrete_plates,0.99951171875,3.266334533691406e-05,1.7285346984863281e-06,3.3736228942871094e-05,2.2470951080322266e-05,0.0001195669174194336,5.221366882324219e-05,8.404254913330078e-06,6.973743438720703e-06,0.00013136863708496094,../data/deep_pavements_dataset/dataset/concrete_plates/16ae0ecada62359fe811cae54a150eb7.png
concrete_plates,1.0,1.5914440155029297e-05,4.76837158203125e-06,1.8358230590820312e-05,3.4809112548828125e-05,7.718801498413086e-05,1.7881393432617188e-06,4.887580871582031e-06,2.205371856689453e-06,6.204843521118164e-05,../data/deep_pavements_dataset/dataset/concrete_plates/c06f0f938584c4ce08b4b77c2a960a0b.png
concrete_plates,0.9990234375,8.469820022583008e-05,2.6226043701171875e-06,1.5914440155029297e-05,4.5359134674072266e-05,0.00045800209045410156,0.00045800209045410156,3.701448440551758e-05,6.258487701416016e-06,5.137920379638672e-05,../data/deep_pavements_dataset/dataset/concrete_plates/5c6bed9bcf0d21b829aa4b7a4c1ae3e8.png
concrete_plates,0.99951171875,8.344650268554688e-05,4.410743713378906e-06,2.7954578399658203e-05,3.9458274841308594e-05,7.718801498413086e-05,7.3909759521484375e-06,1.341104507446289e-05,6.616115570068359e-06,6.604194641113281e-05,../data/deep_pavements_dataset/dataset/concrete_plates/3c24e1abf2487c47befca0f8ddcd4e79.png
concrete_plates,0.99951171875,3.170967102050781e-05,4.112720489501953e-06,4.947185516357422e-06,3.427267074584961e-05,7.718801498413086e-05,3.534555435180664e-05,7.152557373046875e-06,4.172325134277344e-06,5.3048133850097656e-05,../data/deep_pavements_dataset/dataset/concrete_plates/228d7bc209bf797612390422e3e36598.png
concrete_plates,0.9931640625,0.0021724700927734375,9.399652481079102e-05,0.0007748603820800781,0.0007510185241699219,0.0018587112426757812,9.697675704956055e-05,0.000850677490234375,4.172325134277344e-05,0.00014781951904296875,../data/deep_pavements_dataset/dataset/concrete_plates/2b564ad711dd5b5d4cb582571ef09e5c.png
concrete_plates,0.99853515625,0.0014104843139648438,1.1444091796875e-05,3.36766242980957e-05,2.7477741241455078e-05,3.314018249511719e-05,6.389617919921875e-05,5.424022674560547e-06,8.761882781982422e-06,4.678964614868164e-05,../data/deep_pavements_dataset/dataset/concrete_plates/3b66e9991519e2bda777245a504dd920.png
concrete_plates,0.0003650188446044922,0.00010788440704345703,0.99072265625,4.941225051879883e-05,2.2292137145996094e-05,3.2901763916015625e-05,5.602836608886719e-06,0.008575439453125,1.9371509552001953e-05,4.589557647705078e-06,../data/deep_pavements_dataset/dataset/concrete_plates/98751795475e7d14f233d18f0d6bf9f4.png
grass,6.914138793945312e-05,2.8789043426513672e-05,1.0132789611816406e-05,0.00012129545211791992,0.99853515625,8.207559585571289e-05,3.039836883544922e-06,1.5437602996826172e-05,0.00014638900756835938,0.0010318756103515625,../data/deep_pavements_dataset/dataset/grass/1503dcf570b29cb680d8ba4b3754b011.png
grass,3.641843795776367e-05,4.673004150390625e-05,2.205371856689453e-05,3.36766242980957e-05,0.998046875,0.00013315677642822266,2.9265880584716797e-05,0.00013315677642822266,0.0007309913635253906,0.0008821487426757812,../data/deep_pavements_dataset/dataset/grass/744f2d06b6aa7b39ed461fbfd4ae36b1.png
grass,4.464387893676758e-05,2.014636993408203e-05,1.519918441772461e-05,4.26173210144043e-05,0.9990234375,2.5451183319091797e-05,8.344650268554688e-07,9.357929229736328e-06,0.00020325183868408203,0.00047278404235839844,../data/deep_pavements_dataset/dataset/grass/7d56f1b2ebd5065e934bd6585b992f7a.png
grass,4.2557716369628906e-05,2.1755695343017578e-05,1.6927719116210938e-05,5.054473876953125e-05,0.998046875,5.21540641784668e-05,3.039836883544922e-06,1.0609626770019531e-05,0.0002301931381225586,0.0013246536254882812,../data/deep_pavements_dataset/dataset/grass/507ec5b9c0feda9745677c952c0a1930.png
grass,3.534555435180664e-05,4.607439041137695e-05,6.103515625e-05,7.838010787963867e-05,0.9990234375,4.9054622650146484e-05,9.953975677490234e-06,4.9054622650146484e-05,0.00029587745666503906,0.0002865791320800781,../data/deep_pavements_dataset/dataset/grass/247527681a92b98cc34774b0fd8f678a.png
grass,0.00024318695068359375,0.000461578369140625,7.420778274536133e-05,0.0003483295440673828,0.9755859375,0.00067138671875,0.0004911422729492188,0.005451202392578125,0.003864288330078125,0.01267242431640625,../data/deep_pavements_dataset/dataset/grass/c7a117c62b590fcea77276593a893827.png
grass,0.00019538402557373047,0.00044727325439453125,4.4286251068115234e-05,0.0003027915954589844,0.9755859375,0.0007848739624023438,0.00015461444854736328,0.0157623291015625,0.0016107559204101562,0.00511932373046875,../data/deep_pavements_dataset/dataset/grass/aeb1f776d235c8b7145f5281fa7ace26.png
grass,5.644559860229492e-05,4.0650367736816406e-05,1.9788742065429688e-05,5.3048133850097656e-05,0.9990234375,5.4717063903808594e-05,2.9206275939941406e-06,2.7954578399658203e-05,0.00024509429931640625,0.0004439353942871094,../data/deep_pavements_dataset/dataset/grass/56530ee3f22b57ff9bc5608d8f5986a4.png
grass,2.4259090423583984e-05,0.00015342235565185547,9.655952453613281e-06,1.7762184143066406e-05,0.9990234375,4.756450653076172e-05,2.0444393157958984e-05,2.7954578399658203e-05,0.00014412403106689453,0.00035691261291503906,../data/deep_pavements_dataset/dataset/grass/85ce3220e12a4d010ac99ee389c5cfc6.png
grass,2.384185791015625e-06,8.165836334228516e-06,4.947185516357422e-06,8.285045623779297e-06,1.0,7.748603820800781e-06,1.1920928955078125e-07,3.7610530853271484e-05,7.140636444091797e-05,5.066394805908203e-05,../data/deep_pavements_dataset/dataset/grass/f45398d594932578dbf920112b0e9b25.png
grass,2.1457672119140625e-06,7.3909759521484375e-06,2.205371856689453e-06,8.821487426757812e-06,1.0,6.854534149169922e-06,1.7881393432617188e-07,1.919269561767578e-05,4.3332576751708984e-05,9.167194366455078e-05,../data/deep_pavements_dataset/dataset/grass/3fa9af1de24a584d347728eafe3015bd.png
grass,2.7060508728027344e-05,0.00013959407806396484,1.6391277313232422e-05,6.80685043334961e-05,0.99853515625,5.2988529205322266e-05,1.043081283569336e-05,6.598234176635742e-05,0.00020635128021240234,0.0009393692016601562,../data/deep_pavements_dataset/dataset/grass/4d960932a12cda738e2bff85a190a1a0.png
grass,1.3649463653564453e-05,9.5367431640625e-06,5.602836608886719e-06,1.4960765838623047e-05,0.99951171875,1.8894672393798828e-05,5.4836273193359375e-06,9.757280349731445e-05,0.0001442432403564453,0.0001398324966430664,../data/deep_pavements_dataset/dataset/grass/4e66e10db9b3fcc2e7d0beb4a44fdbb4.png
grass,4.756450653076172e-05,9.357929229736328e-06,1.239776611328125e-05,2.9742717742919922e-05,0.9990234375,2.7060508728027344e-05,1.2516975402832031e-06,1.0967254638671875e-05,0.00021636486053466797,0.0005030632019042969,../data/deep_pavements_dataset/dataset/grass/6a97b9547417d256fb89c67bee3efd82.png
grass,0.00013506412506103516,0.0001308917999267578,3.1113624572753906e-05,0.00032401084899902344,0.99658203125,0.0003139972686767578,0.00012695789337158203,0.0001308917999267578,0.0007534027099609375,0.0013227462768554688,../data/deep_pavements_dataset/dataset/grass/5eb155f71656abdd6a85d7851f76ce01.png
grass,5.137920379638672e-05,6.598234176635742e-05,3.3736228942871094e-05,1.4722347259521484e-05,0.9990234375,8.744001388549805e-05,1.3709068298339844e-06,4.8279762268066406e-05,0.00011223554611206055,0.0005192756652832031,../data/deep_pavements_dataset/dataset/grass/eb376043dc2bee8ee2549b92b665a6b8.png
grass,0.00036644935607910156,0.00118255615234375,3.802776336669922e-05,6.073713302612305e-05,0.97900390625,0.0003085136413574219,0.0005006790161132812,0.01396942138671875,0.0011110305786132812,0.003215789794921875,../data/deep_pavements_dataset/dataset/grass/38e173721ae323c5ddf3f310cb0c0dfb.png
grass,1.8596649169921875e-05,2.5451183319091797e-05,9.238719940185547e-06,4.26173210144043e-05,0.9990234375,4.464387893676758e-05,3.2186508178710938e-06,1.2040138244628906e-05,0.0005192756652832031,0.00022673606872558594,../data/deep_pavements_dataset/dataset/grass/30de9b6eac160dfe18006301d78c469c.png
grass,1.4960765838623047e-05,1.1146068572998047e-05,1.0967254638671875e-05,4.00543212890625e-05,0.9990234375,2.753734588623047e-05,1.1324882507324219e-06,1.2814998626708984e-05,0.00015592575073242188,0.0005702972412109375,../data/deep_pavements_dataset/dataset/grass/8edb8b4dd9d948314374f33deab26e40.png
grass,2.1755695343017578e-05,4.649162292480469e-06,6.318092346191406e-06,1.4066696166992188e-05,0.99951171875,1.5437602996826172e-05,1.0728836059570312e-06,1.0788440704345703e-05,0.000209808349609375,0.0002779960632324219,../data/deep_pavements_dataset/dataset/grass/1a818fda9bbbffe403f86d0931527cfd.png
grass,2.3186206817626953e-05,2.1755695343017578e-05,6.318092346191406e-06,1.424551010131836e-05,0.9990234375,3.3736228942871094e-05,6.556510925292969e-06,6.300210952758789e-05,0.00021636486053466797,0.0005354881286621094,../data/deep_pavements_dataset/dataset/grass/a1a288a5a66399fe6dbebd8af379f8a7.png
grass,8.881092071533203e-05,2.1755695343017578e-05,1.5914440155029297e-05,4.607439041137695e-05,0.9990234375,4.678964614868164e-05,6.318092346191406e-06,4.00543212890625e-05,0.00021636486053466797,0.0005192756652832031,../data/deep_pavements_dataset/dataset/grass/4364bdb6ad7aeeed3327ff06153fe7fb.png
grass,2.0742416381835938e-05,1.722574234008789e-05,8.106231689453125e-06,1.919269561767578e-05,0.9990234375,4.13060188293457e-05,5.602836608886719e-06,2.4259090423583984e-05,0.00022327899932861328,0.0005526542663574219,../data/deep_pavements_dataset/dataset/grass/ad851ee5f97afed0a626fb9d19ea783a.png
grass,6.616115570068359e-06,6.735324859619141e-06,2.9206275939941406e-06,5.9604644775390625e-06,0.99951171875,1.5914440155029297e-05,5.960464477539062e-07,5.3882598876953125e-05,0.000209808349609375,0.00022339820861816406,../data/deep_pavements_dataset/dataset/grass/18deac1f11a3d821c4774c2976cfb221.png
grass,8.344650268554688e-05,2.2113323211669922e-05,1.7762184143066406e-05,3.88026237487793e-05,0.9990234375,0.00010544061660766602,1.8477439880371094e-06,9.834766387939453e-06,0.00011402368545532227,0.0006070137023925781,../data/deep_pavements_dataset/dataset/grass/858ce29ef8464856c25f34d170410456.png
grass,3.069639205932617e-05,6.973743438720703e-06,1.1682510375976562e-05,2.9325485229492188e-05,0.99951171875,1.5914440155029297e-05,3.5762786865234375e-07,6.973743438720703e-06,0.00010716915130615234,0.00017952919006347656,../data/deep_pavements_dataset/dataset/grass/0d2ca9081802b66a1082f2e29e92195b.png
grass,4.756450653076172e-05,1.239776611328125e-05,9.357929229736328e-06,2.9265880584716797e-05,0.9990234375,2.110004425048828e-05,1.4722347259521484e-05,1.3828277587890625e-05,0.00035691261291503906,0.0002377033233642578,../data/deep_pavements_dataset/dataset/grass/e74dac19dd6b29e1954e86ffd596e6c6.png
grass,1.8298625946044922e-05,2.390146255493164e-05,1.239776611328125e-05,2.110004425048828e-05,0.9990234375,2.5033950805664062e-05,5.245208740234375e-06,3.266334533691406e-05,0.00020015239715576172,0.0005884170532226562,../data/deep_pavements_dataset/dataset/grass/b4e735ca03f50548d087da261b733f68.png
grass,0.0001283884048461914,0.00012058019638061523,3.403425216674805e-05,0.0003032684326171875,0.99267578125,0.00027179718017578125,4.506111145019531e-05,2.6106834411621094e-05,0.0014019012451171875,0.005046844482421875,../data/deep_pavements_dataset/dataset/grass/7c29cda9529423c7e23a37f0f712c8d9.png
grass,4.398822784423828e-05,6.735324859619141e-06,1.2218952178955078e-05,8.213520050048828e-05,0.9990234375,4.464387893676758e-05,2.384185791015625e-06,7.152557373046875e-06,0.00020968914031982422,0.0005879402160644531,../data/deep_pavements_dataset/dataset/grass/c36cb637d3e0453b9d433faf52414df5.png
grass,1.8894672393798828e-05,1.2993812561035156e-05,5.602836608886719e-06,2.7954578399658203e-05,0.99951171875,2.467632293701172e-05,4.172325134277344e-07,6.139278411865234e-06,0.00014197826385498047,0.0004303455352783203,../data/deep_pavements_dataset/dataset/grass/cf476f3d7119b8ec4500acfe485e076b.png
grass,0.006488800048828125,0.0088653564453125,0.0016927719116210938,0.003936767578125,0.454833984375,0.01708984375,0.11865234375,0.293701171875,0.07659912109375,0.0181884765625,../data/deep_pavements_dataset/dataset/grass/cbd3cb710f818104bbe73f00e17aa777.png
grass,1.3589859008789062e-05,5.555152893066406e-05,2.5451183319091797e-05,2.8848648071289062e-05,0.9990234375,8.469820022583008e-05,1.430511474609375e-06,6.914138793945312e-05,0.00020968914031982422,0.00070953369140625,../data/deep_pavements_dataset/dataset/grass/5ca9ca959c9d794347da68dab9d8aade.png
grass,3.701448440551758e-05,1.6689300537109375e-05,7.152557373046875e-06,3.218650817871094e-05,0.9990234375,3.36766242980957e-05,2.86102294921875e-06,1.6689300537109375e-05,0.00030517578125,0.0005879402160644531,../data/deep_pavements_dataset/dataset/grass/b8add7aeed11b51889a57f8355d15715.png
grass,0.0001672506332397461,0.0009627342224121094,0.00010466575622558594,5.519390106201172e-05,0.99169921875,0.000263214111328125,1.817941665649414e-05,0.00020492076873779297,0.00033283233642578125,0.006084442138671875,../data/deep_pavements_dataset/dataset/grass/a9dec9795433644b0a5e057be4ffeacd.png
grass,5.728006362915039e-05,3.069639205932617e-05,1.2218952178955078e-05,0.00015342235565185547,0.99853515625,9.1552734375e-05,1.722574234008789e-05,3.641843795776367e-05,0.0002956390380859375,0.0007548332214355469,../data/deep_pavements_dataset/dataset/grass/2e9ff809c025ac7145925f01ac3abf03.png
grass,1.239776611328125e-05,3.635883331298828e-06,1.341104507446289e-05,8.52346420288086e-06,0.99951171875,1.8894672393798828e-05,6.556510925292969e-07,1.9490718841552734e-05,5.4717063903808594e-05,0.00023043155670166016,../data/deep_pavements_dataset/dataset/grass/396dd7ce04004cacd9ccb1f42cfaf267.png
grass,0.0001531839370727539,9.733438491821289e-05,1.3172626495361328e-05,0.0001310110092163086,0.9970703125,0.0002028942108154297,6.9141387939453125e-06,6.586313247680664e-05,0.0001735687255859375,0.0019855499267578125,../data/deep_pavements_dataset/dataset/grass/20f1f078b5f609ffa0699fd53a2196c9.png
grass,1.2993812561035156e-05,2.390146255493164e-05,4.291534423828125e-06,7.987022399902344e-06,0.9990234375,3.36766242980957e-05,2.0265579223632812e-06,2.2470951080322266e-05,0.00021636486053466797,0.0007791519165039062,../data/deep_pavements_dataset/dataset/grass/1a4f9543095fdf0bfe5855c02049a59e.png
grass,3.069639205932617e-05,2.2113323211669922e-05,6.616115570068359e-06,7.748603820800781e-06,0.9990234375,3.36766242980957e-05,1.0728836059570312e-06,1.0251998901367188e-05,0.00011050701141357422,0.0008826255798339844,../data/deep_pavements_dataset/dataset/grass/4dacbfaa96b0d7d932c52b2404855f31.png
grass,4.190206527709961e-05,6.29425048828125e-05,1.4483928680419922e-05,6.008148193359375e-05,0.99853515625,5.638599395751953e-05,3.165006637573242e-05,9.59634780883789e-05,0.0002129077911376953,0.0009694099426269531,../data/deep_pavements_dataset/dataset/grass/98f9ac123ab0e84d8a57397b7847f048.png
grass,8.207559585571289e-05,4.8995018005371094e-05,3.5822391510009766e-05,0.00023746490478515625,0.998046875,4.601478576660156e-05,6.973743438720703e-06,3.814697265625e-05,0.0008549690246582031,0.00041675567626953125,../data/deep_pavements_dataset/dataset/grass/928d70549f624f6846672192062e69a6.png
grass,2.86102294921875e-06,5.841255187988281e-06,1.1324882507324219e-05,8.404254913330078e-06,0.99951171875,1.0311603546142578e-05,1.8477439880371094e-06,0.00015592575073242188,0.00019407272338867188,1.1146068572998047e-05,../data/deep_pavements_dataset/dataset/grass/09deedd514bd29a7943129e3de927d5c.png
grass,5.21540641784668e-05,2.7060508728027344e-05,1.800060272216797e-05,5.21540641784668e-05,0.998046875,9.1552734375e-05,9.655952453613281e-06,3.7550926208496094e-05,0.0002300739288330078,0.0014095306396484375,../data/deep_pavements_dataset/dataset/grass/bb03273545d5672286df2238b3854ad5.png
grass,6.496906280517578e-05,3.0219554901123047e-05,1.1265277862548828e-05,9.453296661376953e-05,0.9990234375,3.5881996154785156e-05,8.940696716308594e-07,1.3828277587890625e-05,6.914138793945312e-05,0.0005884170532226562,../data/deep_pavements_dataset/dataset/grass/1a514dabddf9f0510f3b44aa2edbea40.png
grass,2.6285648345947266e-05,3.0219554901123047e-05,1.6450881958007812e-05,6.854534149169922e-06,0.99951171875,5.143880844116211e-05,3.5762786865234375e-07,1.0788440704345703e-05,8.088350296020508e-05,0.000209808349609375,../data/deep_pavements_dataset/dataset/grass/b373573ce4e1c62febf0267cfca175bd.png
grass,5.555152893066406e-05,2.2113323211669922e-05,1.424551010131836e-05,2.7060508728027344e-05,0.9990234375,4.26173210144043e-05,1.5497207641601562e-06,9.238719940185547e-06,9.906291961669922e-05,0.0005354881286621094,../data/deep_pavements_dataset/dataset/grass/c5bdf5b069fa070494813fd072d64491.png
grass,3.319978713989258e-05,5.9604644775390625e-06,1.0609626770019531e-05,2.8848648071289062e-05,0.99951171875,1.341104507446289e-05,5.960464477539062e-07,6.139278411865234e-06,0.0001195669174194336,0.00018513202667236328,../data/deep_pavements_dataset/dataset/grass/e9180de5ee83e40f17fa3c95558f446f.png
grass,3.7610530853271484e-05,8.64267349243164e-06,1.4483928680419922e-05,3.647804260253906e-05,0.99951171875,2.3186206817626953e-05,1.4901161193847656e-06,7.867813110351562e-06,0.00019097328186035156,0.00026106834411621094,../data/deep_pavements_dataset/dataset/grass/dad64c2248552065237e1ff86515b988.png
grass,9.59634780883789e-05,7.021427154541016e-05,1.6391277313232422e-05,1.2218952178955078e-05,0.998046875,5.91278076171875e-05,3.4570693969726562e-06,1.3589859008789062e-05,0.00015091896057128906,0.0013246536254882812,../data/deep_pavements_dataset/dataset/grass/363f2becd85c413819d605a41ebe75f3.png
grass,4.3272972106933594e-05,3.528594970703125e-05,1.5914440155029297e-05,4.124641418457031e-05,0.998046875,0.00010371208190917969,3.874301910400391e-06,2.0444393157958984e-05,0.00020313262939453125,0.0012836456298828125,../data/deep_pavements_dataset/dataset/grass/3f9dd78e0e77a1a8981a54f670991079.png
grass,0.00010704994201660156,6.097555160522461e-05,1.2576580047607422e-05,2.0742416381835938e-05,0.99853515625,0.00011217594146728516,0.0001462697982788086,4.8995018005371094e-05,0.0003147125244140625,0.0007090568542480469,../data/deep_pavements_dataset/dataset/grass/938643498249d597bdd0af5485f11a47.png
grass,2.9742717742919922e-05,5.781650543212891e-06,4.947185516357422e-06,1.4483928680419922e-05,0.99951171875,2.390146255493164e-05,1.2516975402832031e-06,1.2040138244628906e-05,0.0001214146614074707,0.0004878044128417969,../data/deep_pavements_dataset/dataset/grass/2a4c36697e5703b6b2036f22c3dd594c.png
grass,2.5451183319091797e-05,1.3589859008789062e-05,7.987022399902344e-06,1.4960765838623047e-05,0.99853515625,5.060434341430664e-05,1.3113021850585938e-06,8.52346420288086e-06,0.00010061264038085938,0.0010986328125,../data/deep_pavements_dataset/dataset/grass/212eabc95a3adca6497b2b31ce89ebc3.png
grass,4.0650367736816406e-05,2.8848648071289062e-05,2.1398067474365234e-05,4.1961669921875e-05,0.9990234375,5.3048133850097656e-05,0.00010544061660766602,7.2479248046875e-05,0.0003681182861328125,0.00018513202667236328,../data/deep_pavements_dataset/dataset/grass/2058b86caf2e36318dcec0e455fc0f37.png
grass,3.319978713989258e-05,5.3048133850097656e-05,1.043081283569336e-05,2.014636993408203e-05,0.9990234375,5.137920379638672e-05,2.384185791015625e-06,1.8358230590820312e-05,0.00017392635345458984,0.0004303455352783203,../data/deep_pavements_dataset/dataset/grass/27a37d7683c0c1dbd1c8f004cd5a5383.png
grass,4.607439041137695e-05,2.467632293701172e-05,1.5437602996826172e-05,2.753734588623047e-05,0.9990234375,3.5881996154785156e-05,1.7881393432617188e-06,9.059906005859375e-06,0.00011050701141357422,0.0005354881286621094,../data/deep_pavements_dataset/dataset/grass/29ccaa9430a9a1271dbb97ccd8cb048e.png
grass,4.5359134674072266e-05,2.4259090423583984e-05,1.0788440704345703e-05,3.218650817871094e-05,0.9990234375,3.5881996154785156e-05,1.5497207641601562e-06,1.8596649169921875e-05,0.00021636486053466797,0.00047278404235839844,../data/deep_pavements_dataset/dataset/grass/6e67b3298733f90be54907b2c75c3a8b.png
grass,3.7610530853271484e-05,1.0132789611816406e-05,4.410743713378906e-06,1.615285873413086e-05,0.99951171875,2.3186206817626953e-05,1.2814998626708984e-05,3.266334533691406e-05,0.0001583099365234375,0.00039196014404296875,../data/deep_pavements_dataset/dataset/grass/1adc49f549cda409416c921c953d4267.png
grass,4.607439041137695e-05,5.91278076171875e-05,9.953975677490234e-06,2.3186206817626953e-05,0.9990234375,5.060434341430664e-05,4.3272972106933594e-05,2.110004425048828e-05,0.0002865791320800781,0.0004875659942626953,../data/deep_pavements_dataset/dataset/grass/27cd746528973b478240fda170c90b86.png
grass,0.00013959407806396484,0.00010699033737182617,1.4722347259521484e-05,5.728006362915039e-05,0.998046875,0.0001462697982788086,3.337860107421875e-06,0.0008287429809570312,0.0005183219909667969,0.00019073486328125,../data/deep_pavements_dataset/dataset/grass/a891f3acf913d9ee2ad9203a1d29b146.png
grass,3.93986701965332e-05,4.5359134674072266e-05,1.7464160919189453e-05,4.13060188293457e-05,0.9990234375,5.060434341430664e-05,1.9669532775878906e-06,2.664327621459961e-05,0.0001354217529296875,0.0005030632019042969,../data/deep_pavements_dataset/dataset/grass/74213336d94fba9bfcde7d9c98c9975f.png
grass,2.0444393157958984e-05,5.781650543212891e-06,1.1324882507324219e-05,8.52346420288086e-06,0.99951171875,2.9325485229492188e-05,1.1324882507324219e-06,1.239776611328125e-05,5.561113357543945e-05,0.0002453327178955078,../data/deep_pavements_dataset/dataset/grass/624e040befe0b5b3ba07e4a67ce89ccb.png
